symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,eps,pe,earningsAnnouncement,sharesOutstanding,timestamp
PICC,Pivotal Investment Corporation III,10.0,-0.0999,-0.01,10.0,10.0,10.25,9.6,89220400.0,10.0638,9.982831,NYSE,480.0,581.0,10.0,10.01,-0.02,-500.0,2023-03-31T00:00:00.000+0000,8922040.0,1692893780
CODA,"Coda Octopus Group, Inc.",7.95,1.7926,0.14,7.82,8.08,9.8899,5.41,89189460.0,8.5229,7.4778333,NASDAQ,3769.0,48733.0,7.82,7.81,0.31,25.65,2025-03-17T12:30:00.000+0000,11218800.0,1738775330
TRCA,Twin Ridge Capital Acquisition Corp.,7.87,10.5337,0.75,7.15,8.5,15.4,6.3,89145843.0,9.787348,10.268737,NYSE,20657.0,35623.0,7.25,7.12,0.08,98.375,2023-03-31T00:00:00.000+0000,11327299.0,1698954883
DOMA,Doma Holdings Inc.,6.28,2.447,0.15,6.04,6.29,6.29,3.9,89086196.0,6.065238,5.455065,NYSE,587303.0,31363.0,6.04,6.13,-5.74,-1.0940766550522647,2024-11-05T00:00:00.000+0000,14185700.0,1727380802
GRVI,"Upexi, Inc.",4.95,7.608694,0.3499999,4.59,4.99,,,88905465.0,,,NASDAQ,30412.0,,4.6,4.6,0.19,26.05263157894737,2022-05-16T04:00:00.000+0000,17960700.0,1660881600
ALGS,"Aligos Therapeutics, Inc.",25.6616,-1.4153,-0.3684,24.7,26.13,46.8,6.76,88896915.0,31.2717,17.6099,NASDAQ,79535.0,487049.0,26.0,26.03,-7.25,-3.54,2025-03-10T10:59:00.000+0000,3464200.0,1738777845
OSS,"One Stop Systems, Inc.",4.2,-2.3256,-0.1,4.07,4.3475,4.575,1.82,88680900.0,3.059,2.54604,NASDAQ,168560.0,155610.0,4.3,4.3,-0.5,-8.4,2025-03-19T10:59:00.000+0000,21114500.0,1738777520
ABOS,"Acumen Pharmaceuticals, Inc.",1.475,-0.3378,-0.005,1.465,1.51,5.09,1.464,88617705.0,1.9096,2.588725,NASDAQ,113120.0,318850.0,1.49,1.48,-1.36,-1.08,2025-03-24T12:30:00.000+0000,60079800.0,1738777917
PYXS,"Pyxis Oncology, Inc.",1.49,-1.3245,-0.02,1.47,1.55,6.85,1.39,88603938.0,1.751,3.222925,NASDAQ,381969.0,1337103.0,1.52,1.51,-1.06,-1.41,2025-03-19T12:30:00.000+0000,59465730.0,1738777782
IMPPP,Imperial Petroleum Inc.,24.95,-0.2,-0.05,24.8975,24.9901,29.81,21.01,88442361.0,25.1674,24.88997,NASDAQ,3169.0,1408.0,24.99,25.0,-0.392,-63.65,2025-03-28T10:59:00.000+0000,3544784.0,1738702800
VFF,"Village Farms International, Inc.",0.7865,6.4276,0.0475,0.7524,0.8281,1.62,0.58,88353090.0,0.77552,0.975785,NASDAQ,590333.0,451932.0,0.76,0.739,-0.46,-1.71,2025-03-12T12:00:00.000+0000,112337050.0,1738777848
ORMP,Oramed Pharmaceuticals Inc.,2.1905,0.0228,0.0005,2.17,2.23,3.67,2.0,88303655.0,2.3678,2.37445,NASDAQ,42192.0,163850.0,2.22,2.19,0.11,19.91,2025-03-04T21:00:00.000+0000,40312100.0,1738777395
ASMB,"Assembly Biosciences, Inc.",13.88,0.5069,0.07,13.61,14.03,19.93,9.84,88225305.0,15.3852,15.25405,NASDAQ,11512.0,33347.0,13.61,13.81,-6.9,-2.01,2025-03-26T10:59:00.000+0000,6356290.0,1738777092
AVTX,"Avalo Therapeutics, Inc.",8.39,3.4525,0.28,8.17,8.5,34.46,4.17,87789604.0,8.6082,10.644895,NASDAQ,10684.0,100232.0,8.1958,8.11,95.48,0.09,2025-03-27T10:59:00.000+0000,10463600.0,1738776498
AGEN,Agenus Inc.,3.74,6.8571,0.24,3.5,3.79,19.69,2.5,87736286.0,3.2354,7.194,NASDAQ,393433.0,545327.0,3.54,3.5,-10.99,-0.34,2025-03-12T12:30:00.000+0000,23458900.0,1738778045
MRSN,"Mersana Therapeutics, Inc.",0.7102,17.3884,0.1052,0.6094,0.7185,6.28,0.491,87733137.0,1.51322,1.97713,NASDAQ,4522284.0,4283464.0,0.6094,0.605,-0.64,-1.11,2025-02-26T13:30:00.000+0000,123533000.0,1738778046
DPCSU,DP Cap Acquisition Corp I,12.01,2.8253,0.33,11.81,12.01,12.01,10.71,87726445.0,12.01,11.310101,NASDAQ,855.0,9.0,11.81,11.68,-0.08,-150.12,2023-03-31T00:00:00.000+0000,7304450.0,1731963600
CTOR,Citius Oncology Inc.,1.23,-2.381,-0.03,1.17,1.2879,49.0,0.85,87703982.0,1.1499,6.21678,NASDAQ,18554.0,2017338.0,1.28,1.26,-0.31,-3.97,2025-02-26T12:00:00.000+0000,71304050.0,1738777982
WRAC,Williams Rowland Acquisition Corp.,10.5,-0.6622,-0.07,10.5,10.54,10.65,10.21,87646230.0,10.5324,10.444368,NYSE,21000.0,4353.0,10.54,10.57,0.04,262.5,2023-03-31T00:00:00.000+0000,8347260.0,1709219563
BYNOU,byNordic Acquisition Corporation,11.37,0.0,0.0,11.36,11.37,12.2,10.94,87601689.0,11.3398,11.31035,NASDAQ,1820.0,70.0,11.36,11.37,-0.041,-277.32,2023-03-31T00:00:00.000+0000,7704566.0,1737061200
BYNO,byNordic Acquisition Corporation,11.3801,0.1769,0.0201,11.38,11.3801,12.51,10.998,87601688.0,11.4125,11.355555,NASDAQ,18.0,12753.0,11.38,11.36,0.02,569.01,2023-03-31T00:00:00.000+0000,7697796.0,1738616400
LINK,"Interlink Electronics, Inc.",8.88,0.1127,0.01,8.77,8.99,10.9,3.25,87594185.0,6.47786,4.910525,NASDAQ,5166.0,36072.0,8.88,8.87,-0.26,-34.15,2025-03-19T10:59:00.000+0000,9864210.0,1738777499
ATLX,Atlas Lithium Corporation,5.68,-3.2368,-0.19,5.38,5.94,20.5,5.38,87562880.0,6.9365,9.8653,NASDAQ,122293.0,101522.0,5.86,5.87,-3.51,-1.62,2025-02-26T12:00:00.000+0000,15416000.0,1738777192
NRACW,Noble Rock Acquisition Corporation,0.03,-23.0769,-0.009,0.03,0.0399,0.0399,0.03,87504617.0,0.0,0.0,NASDAQ,13146.0,0.0,0.034,0.039,0.0,0.0,2023-03-31T00:00:00.000+0000,2916820566.0,1706801815
NRACU,Noble Rock Acquisition Corporation,10.93,-0.1826,-0.02,10.89,10.93,11.45,9.22,87504607.0,10.89302,10.639905,NASDAQ,892.0,191.0,10.89,10.95,0.367,29.78201634877384,2023-03-31T00:00:00.000+0000,8005911.0,1705598379
NRAC,Noble Rock Acquisition Corporation,11.0,-0.0908,-0.01,11.0,11.01,11.98,10.08,87425140.0,10.9405,10.73591,NASDAQ,1900.0,14749.0,11.01,11.01,0.05,220.0,2023-03-31T00:00:00.000+0000,7947740.0,1707941371
IXAQU,IX Acquisition Corp.,11.41,0.0,0.0,11.41,11.41,12.89,9.68,87343550.0,11.4392,10.81225,NASDAQ,100.0,574.0,11.41,11.41,0.849,13.439340400471142,2023-03-31T00:00:00.000+0000,7655000.0,1737061200
SNAL,"Snail, Inc. Class A Common Stock",2.3615,1.7888,0.0415,2.3301,2.4766,2.99,0.52,87266788.0,1.71232,1.18566,NASDAQ,42221.0,175296.0,2.37,2.32,0.08,29.52,2025-03-19T12:00:00.000+0000,36953965.0,1738777420
BLNG,Belong Acquisition Corp.,10.25,0.0488,0.005,10.25,10.25,10.69,9.8101,86964485.0,10.205866,10.071701,NASDAQ,100.0,12212.0,10.25,10.245,0.08,128.125,2023-03-31T00:00:00.000+0000,8484340.0,1690387253
APAC,StoneBridge Acquisition Corporation,11.7,43.0318,3.52,7.67,12.84,13.99,4.7617,86883837.0,9.27096,10.606814,NASDAQ,99813.0,21917.0,7.67,8.18,0.16,73.125,2023-03-31T00:00:00.000+0000,7425969.0,1712088001
APACU,StoneBridge Acquisition Corporation,12.1,32.967,3.0,8.7,12.2,12.63,5.65,86883832.0,11.0408,10.935725,NASDAQ,5576.0,700.0,8.7,9.1,0.0,0.0,2023-03-31T00:00:00.000+0000,7180482.0,1712088000
SY,So-Young International Inc.,0.8856,-0.6284,-0.0056,0.869,0.8912,1.42,0.664,86856067.0,0.84624,0.967485,NASDAQ,11795.0,69176.0,0.869,0.8912,0.05,17.71,2025-03-19T12:00:00.000+0000,98075956.0,1738777184
IMUX,"Immunic, Inc.",0.9641,1.4842,0.0141,0.9387,0.9698,2.11,0.923,86845164.0,1.08834,1.278265,NASDAQ,349997.0,973279.0,0.95,0.95,-1.23,-0.78,2025-02-20T13:30:00.000+0000,90079000.0,1738777991
NTRBW,Nutriband Inc.,2.2399,10.8861,0.2199,1.9206,2.2399,5.25,0.189,86819118.0,1.70092,1.324855,NASDAQ,700.0,7979.0,1.9206,2.02,-0.505,-4.44,2023-04-30T00:00:00.000+0000,38760265.0,1738776256
IPVF,InterPrivate III Financial Partners Inc.,11.1,2.1159,0.23,10.95,11.1,11.92,10.1,86810658.0,10.8276,10.759442,NYSE,5715.0,3051.0,10.95,10.87,-0.19,-58.421052631578945,2023-11-20T00:00:00.000+0000,7820780.0,1702066691
FANH,Fanhua Inc.,1.53,-0.6493,-0.01,1.52,1.6,7.48,1.04,86759262.0,1.3895,2.886664,NASDAQ,127496.0,315034.0,1.54,1.54,0.39,3.923076923076923,2024-11-18T00:00:00.000+0000,56705400.0,1729627201
LSBK,"Lake Shore Bancorp, Inc.",15.55,0.0966,0.015,15.55,15.55,15.98,10.3,86740886.0,13.6378,12.912,NASDAQ,1314.0,1403.0,15.55,15.535,0.88,17.67,2025-04-21T10:59:00.000+0000,5578192.0,1738767909
OPAL,OPAL Fuels Inc.,3.05,1.6667,0.05,3.0,3.06,5.18,2.96,86709975.0,3.3772,3.8965,NASDAQ,26596.0,107959.0,3.03,3.0,0.18,16.94,2025-03-31T12:00:00.000+0000,28429500.0,1738777799
ELVA,Electrovaya Inc.,2.54,-1.9305,-0.05,2.54,2.65,4.35,1.67,86709758.0,2.5184,2.4919,NASDAQ,19238.0,109150.0,2.6,2.59,-0.04,-63.5,2025-02-10T21:00:00.000+0000,34137700.0,1738777838
MAXN,"Maxeon Solar Technologies, Ltd.",5.6654,-1.9827,-0.1146,5.562,5.7999,602.0,4.98,86623966.0,7.1457,59.54385,NASDAQ,101139.0,738579.0,5.68,5.78,-560.0,-0.01,2025-04-08T12:00:00.000+0000,15290000.0,1738777806
BLI,"Berkeley Lights, Inc.",1.2,-5.8823,-0.075,1.145,1.3,7.4,0.9797,86608685.0,1.6458,2.958775,NASDAQ,2288364.0,815455.0,1.28,1.275,-1.33,-0.9022556390977443,2023-08-07T10:59:00.000+0000,72173904.0,1679428804
AITRU,AI TRANSPORTATION ACQUISITION CORP Unit,10.92,1.7707,0.19,10.92,10.92,11.49,10.18,86527852.0,10.8496,10.638395,NASDAQ,202.0,93.0,10.92,10.73,,,,7766399.0,1738775432
KLXE,"KLX Energy Services Holdings, Inc.",5.13,2.3952,0.12,5.0,5.17,9.8,4.18,86493339.0,5.4594,5.64125,NASDAQ,46880.0,148172.0,5.03,5.01,-2.98,-1.72,2025-03-05T13:30:00.000+0000,16860300.0,1738778039
USEG,U.S. Energy Corp.,2.4591,4.6426,0.1091,2.22,2.5,6.4,0.81,86469579.0,1.9342,1.3363,NASDAQ,1043695.0,3821833.0,2.33,2.35,-1.3,-1.89,2025-03-24T10:59:00.000+0000,35163100.0,1738777975
CBUS,"Cibus, Inc.",2.55,1.1905,0.03,2.49,2.6295,23.18,2.165,86465647.0,3.2803,7.4435,NASDAQ,37879.0,171235.0,2.52,2.52,-45.95,-0.06,2025-03-19T20:00:00.000+0000,33908097.0,1738777609
RGLS,Regulus Therapeutics Inc.,1.32,-1.4925,-0.02,1.19,1.36,3.79,0.83,86460132.0,1.4444,1.72635,NASDAQ,478862.0,421725.0,1.33,1.34,-1.02,-1.29,2025-03-19T10:59:00.000+0000,65500100.0,1738778037
PUCKU,Goal Acquisitions Corp.,12.09,5.2219,0.6,11.69,12.09,12.09,10.44,86415149.0,10.7358,10.6991,NASDAQ,600.0,51.0,11.69,11.49,-0.05,-241.8,2025-04-14T20:00:00.000+0000,7147655.0,1738690996
VCXA,10X Capital Venture Acquisition Corp. II,9.15,-13.3523,-1.41,7.34,11.04,15.89,7.34,86387154.0,10.435464,10.330144,NASDAQ,104201.0,6065.0,11.0,10.56,-0.33,-27.727272727272727,2023-03-31T00:00:00.000+0000,9441219.0,1701896400
VCXAW,10X Capital Venture Acquisition Corp. II,0.07,75.0,0.03,0.0511,0.0749,0.0749,0.0511,86387154.0,0.0,0.0,NASDAQ,32681.0,0.0,0.0511,0.04,0.0,0.0,2023-03-31T00:00:00.000+0000,1234102200.0,1701895678
AMLI,American Lithium Corp.,0.3752,0.8602,0.0032,0.372,0.3752,1.11,0.3226,86137664.0,0.434862,0.5464587,NASDAQ,1340023.0,469602.0,0.372,,-0.1,-3.75,2025-01-14T21:00:00.000+0000,229577995.0,1738699200
GFOR,Graf Acquisition Corp. IV,8.3,5.0633,0.4,7.07,9.45,12.88,6.56,86103370.0,10.211568,10.175648,NYSE,119050.0,116869.0,7.14,7.9,-0.01,-830.0,2023-03-31T00:00:00.000+0000,10373900.0,1696017602
VMCA,Valuence Merger Corp. I,11.6572,0.2339,0.0272,11.6572,11.6572,11.75,11.01,85912282.0,11.5464,11.497015,NASDAQ,800.0,10041.0,11.6572,11.63,0.15,77.71,2024-11-14T05:00:00.000+0000,7369890.0,1738702800
ENTX,Entera Bio Ltd.,2.33,1.3043,0.03,2.3,2.42,3.35,0.71,85819026.0,2.1355,1.974585,NASDAQ,31783.0,147415.0,2.31,2.3,-0.26,-8.96,2025-03-06T10:59:00.000+0000,36832200.0,1738777540
ALTU,Altitude Acquisition Corp.,10.12,-1.2683,-0.13,10.12,10.15,10.45,9.97,85771655.0,10.198804,10.182463,NASDAQ,68972.0,2354.0,10.15,10.25,0.18,56.22222222222222,2024-05-16T21:24:00.000+0000,8475460.0,1710360001
ALTUW,Altitude Acquisition Corp.,0.0007,-96.875,-0.0217,0.0002,0.0011,0.115,0.0002,85771655.0,0.02228,0.042165,NASDAQ,2133842.0,11998.0,0.0002,0.0224,0.0,0.0,2023-03-31T00:00:00.000+0000,122530935714.0,1710359998
ALTUU,Altitude Acquisition Corp.,10.1,-1.5595,-0.16,10.1,10.27,10.36,9.01,85771654.0,10.2138,10.188469,NASDAQ,3300.0,120.0,10.26,10.26,0.808,12.5,2023-03-31T00:00:00.000+0000,8492243.0,1710350462
CIH,China Index Holdings Limited,0.9477,0.0,0.0,0.94,0.948,1.16,0.61,85696152.0,0.928474,0.87415034,NASDAQ,228927.0,54746.0,0.947,0.9477,0.35,2.7077142857142857,2023-05-18T00:30:00.000+0000,90425400.0,1681502387
QDRO,Quadro Acquisition One Corp.,10.95,-0.1823,-0.02,10.95,11.0,11.74,10.65,85636446.0,10.9562,10.929011,NASDAQ,7914.0,267.0,11.0,10.97,0.07,156.42857142857142,2023-03-31T04:00:00.000+0000,7820680.0,1716926400
PFTAW,Portage Fintech Acquisition Corporation,0.0221,47.3333,0.0071,0.01,0.0249,0.0249,0.01,85491858.0,0.0,0.0,NASDAQ,49734.0,0.0,,0.015,0.0,,2023-03-31T00:00:00.000+0000,3868409864.0,1733518405
PFTA,Portage Fintech Acquisition Corporation,10.76,0.0,0.0,10.76,10.76,12.96,10.33,85491858.0,10.7764,10.879325,NASDAQ,6000.0,1057.0,10.76,10.76,0.08,134.5,2023-03-31T00:00:00.000+0000,7945340.0,1737061200
CNGL,Canna-Global Acquisition Corp,10.12,0.0,0.0,10.12,10.12,11.99,9.9,85480199.0,10.6016,10.887775,NASDAQ,350.0,5476.0,10.12,10.12,-0.01,-1012.0,2023-03-31T00:00:00.000+0000,8446660.0,1738699200
NXC,Nuveen California Select Tax-Free Income Portfolio,13.35,1.3667,0.18,13.2,13.375,14.18,12.75,84936438.0,13.1686,13.4001,NYSE,47195.0,22855.0,13.22,13.17,0.85,15.71,2024-11-08T10:59:00.000+0000,6362280.0,1738777132
AITR,AI TRANSPORTATION ACQUISITION CORP Ordinary shares,10.8305,0.3753,0.0405,10.8305,10.8305,10.95,10.21,84886751.0,10.73042,10.49561,NASDAQ,6.0,14043.0,10.8305,10.79,0.21,51.57,,7837750.0,1738184400
ALTS,ALT5 Sigma Corporation,6.02,-1.7143,-0.105,5.913,6.34,7.09,0.58,84698390.0,4.2794,2.95485,NASDAQ,73749.0,227949.0,6.13,6.125,-4.29,-1.4,2025-04-07T20:00:00.000+0000,14069500.0,1738777924
BACA,Berenson Acquisition Corp. I,10.65,0.094,0.01,10.65,10.65,10.74,10.2,84592620.0,10.58638,10.4486,NYSE,16805.0,5680.0,10.65,10.64,-1.37,-7.773722627737226,2024-10-04T10:59:00.000+0000,7942969.0,1727368987
WEL,Integrated Wellness Acquisition Corp,11.86,-0.5868,-0.07,11.86,11.98,13.0,11.21,84563223.0,11.888748,11.678368,NYSE,1201.0,16551.0,11.98,11.93,-0.91,-13.032967032967033,2024-11-14T10:59:00.000+0000,7130120.0,1734123548
KPTI,Karyopharm Therapeutics Inc.,0.6701,8.133,0.0504,0.6191,0.675,1.7,0.581,84560589.0,0.72018,0.86503,NASDAQ,563325.0,902266.0,0.6283,0.6197,-1.05,-0.64,2025-02-26T13:30:00.000+0000,126191000.0,1738778048
GORV,"Lazydays Holdings, Inc.",0.77,-3.762,-0.0301,0.76,0.829,5.13,0.751,84559860.0,0.88552,2.041595,NASDAQ,23195.0,351479.0,0.8235,0.8001,-13.87,-0.06,2025-03-06T13:30:00.000+0000,109818000.0,1738777683
GAN,GAN Limited,1.855,-0.8021,-0.015,1.8445,1.86,1.9,1.17,84532721.0,1.8453,1.643095,NASDAQ,39400.0,219220.0,1.86,1.87,-0.29,-6.4,2025-03-11T12:30:00.000+0000,45570200.0,1738777480
GRWG,GrowGeneration Corp.,1.425,4.0146,0.055,1.38,1.475,3.38,1.35,84423413.0,1.6874,2.0984,NASDAQ,767038.0,707030.0,1.38,1.37,-0.88,-1.62,2025-03-11T10:59:00.000+0000,59244500.0,1738777972
ALOT,"AstroNova, Inc.",11.205,0.4032,0.045,11.205,11.205,18.25,11.0,84360652.0,13.3526,14.7101,NASDAQ,212.0,17916.0,11.205,11.16,0.51,21.97,2025-03-20T12:30:00.000+0000,7528840.0,1738776541
MTACU,MedTech Acquisition Corporation,11.35,12.9353,1.3,10.0,11.35,11.43,9.23,84294010.0,10.2062,10.163162,NASDAQ,1975.0,94.0,10.0,10.05,0.255,44.509803921568626,2023-03-31T00:00:00.000+0000,7426785.0,1691696132
ZIVOW,"ZIVO Bioscience, Inc.",1.87,12.6506,0.21,1.45,1.87,1.87,1.45,84218266.0,0.0,0.0,NASDAQ,6529.0,0.0,1.45,1.66,0.0,,2022-12-31T00:00:00.000+0000,45036506.0,1738775107
SHIM,Shimmick Corporation Common Stock,2.4917,0.0683,0.0017,2.4806,2.58,7.99,1.471,84211786.0,2.6171,2.57096,NASDAQ,6015.0,482445.0,2.58,2.49,-3.13,-0.8,2025-03-26T12:30:00.000+0000,33796920.0,1738771312
EAC,Edify Acquisition Corp.,10.65,0.093,0.0099,10.62,10.65,11.4,10.23,84033080.0,11.16921,10.921205,NASDAQ,46695.0,11910.0,10.64,10.6401,-0.03,-355.0,2023-03-31T00:00:00.000+0000,7890430.0,1710182454
EACPU,Edify Acquisition Corp.,10.92,0.1835,0.02,10.75,10.92,10.92,9.36,84033069.0,10.8252,10.61195,NASDAQ,528.0,26.0,10.75,10.9,0.266,41.05263157894737,2023-03-31T00:00:00.000+0000,7695336.0,1703185232
VERU,Veru Inc.,0.574,2.5,0.014,0.539,0.5837,1.92,0.36,84024416.0,0.7314,0.89215,NASDAQ,2042995.0,2955032.0,0.56,0.56,-0.26,-2.21,2025-02-06T13:30:00.000+0000,146384000.0,1738777888
HOUR,"Hour Loop, Inc.",2.39,3.0172,0.07,2.34,2.54,6.9,0.83,83992869.0,1.94802,1.38568,NASDAQ,56762.0,1942452.0,2.49,2.32,0.05,47.8,2025-03-27T12:00:00.000+0000,35143460.0,1738777681
JVSAU,JVSPAC Acquisition Corp. Unit,10.93,0.0,0.0,10.73,10.93,12.69,10.15,83972294.0,10.7408,10.61268,NASDAQ,1667.0,138.0,10.73,10.93,,,,7429921.0,1738184400
MTAC,MedTech Acquisition Corporation,11.34,18.6701,1.7841,8.96,12.8299,12.8299,8.43,83856919.0,10.414554,10.219849,NASDAQ,176266.0,13969.0,9.35,9.5559,0.05,226.8,2023-03-31T00:00:00.000+0000,7394790.0,1691697600
NPABU,New Providence Acquisition Corp. II,12.2,3.3898,0.4,11.2,12.2,20.2,10.14,83846123.0,12.2,12.22915,NASDAQ,51.0,19.0,11.2,11.8,-0.05,-244.0,,6193808.0,1730840400
KRNLW,"Kernel Group Holdings, Inc.",0.0316,-73.6886,-0.0885,0.03,0.13,0.13,0.03,83719327.0,0.0,0.0,NASDAQ,1600367.0,0.0,0.11,0.1201,0.0,0.0,2023-03-31T00:00:00.000+0000,2649345791.0,1722888000
KRNL,"Kernel Group Holdings, Inc.",10.3,-7.7887,-0.87,7.74,13.99,14.2,7.74,83719327.0,10.905088,10.819474,NASDAQ,151069.0,6841.0,12.45,11.17,-0.34,-30.294117647058822,2024-08-12T00:00:00.000+0000,8128090.0,1722888000
KRNLU,"Kernel Group Holdings, Inc.",10.58,-8.0,-0.92,8.66,12.52,14.78,8.66,83719318.0,11.0176,10.854908,NASDAQ,2934.0,333.0,12.35,11.5,0.734,14.4141689373297,2024-08-12T20:00:00.000+0000,7912979.0,1722888000
CDAQ,Compass Digital Acquisition Corp.,10.74,-0.2786,-0.03,10.74,10.76,12.5,10.51,83681881.0,10.7582,10.78495,NASDAQ,7746.0,10015.0,10.75,10.77,-0.38,-28.263157894736842,2023-03-31T00:00:00.000+0000,7791609.0,1729540801
VMCAU,Valuence Merger Corp. I,11.51,0.0,0.0,11.51,11.79,14.06,11.13,83676273.0,11.47,11.6033,NASDAQ,260.0,70.0,11.79,11.51,0.0,,2023-03-31T00:00:00.000+0000,7269876.0,1738702800
MAYS,"J.W. Mays, Inc.",41.5,0.0,0.0,41.5,41.5,47.0,41.5,83654870.0,43.0922,43.7437,NASDAQ,2.0,500.0,41.5,41.5,-0.09,-461.11,2025-03-12T12:30:00.000+0000,2015780.0,1738098000
CLIN,Clean Earth Acquisitions Corp.,5.0,-12.2807,-0.7,4.7778,5.63,11.36,4.54,83521000.0,8.993844,10.069733,NASDAQ,167579.0,129856.0,5.59,5.7,2.06,2.4271844660194173,2023-03-31T00:00:00.000+0000,16704200.0,1703278681
CLINW,Clean Earth Acquisitions Corp.,0.04,0.0,0.0,0.0302,0.04,0.04,0.0302,83521000.0,0.0,0.0,NASDAQ,37689.0,0.0,0.04,0.04,0.0,,2023-03-31T00:00:00.000+0000,2088025000.0,1737061200
BLEUU,bleuacacia ltd,10.91,0.0917,0.01,10.91,10.91,10.91,10.67,83487891.0,10.91,10.7852,NASDAQ,20.0,0.0,,10.9,0.0,,2023-03-31T00:00:00.000+0000,7638569.0,1731618000
BLEU,bleuacacia ltd,11.03,-5.7265,-0.67,11.03,11.03,11.59,10.65,83336790.0,11.03,10.902847,NASDAQ,3.0,0.0,,11.7,0.08,137.88,2024-11-11T05:00:00.000+0000,7555466.0,1731618000
TESS,TESSCO Technologies Incorporated,8.99,0.1114,0.01,8.99,9.0,9.0,4.03,83298104.0,8.865,6.0515,NASDAQ,5113.0,53111.0,8.99,8.98,-0.47,-19.127659574468087,2023-10-25T00:00:00.000+0000,9265640.0,1689364800
CBAT,"CBAK Energy Technology, Inc.",0.9239,0.0541,0.0005,0.8957,0.9239,2.08,0.77,83094827.0,0.914,1.114,NASDAQ,87347.0,595057.0,0.8957,0.9234,0.12,7.7,2025-03-13T12:30:00.000+0000,89939200.0,1738778007
LEE,"Lee Enterprises, Incorporated",13.39,-0.7413,-0.1,13.055,13.6,19.63,7.57,82888519.0,14.8136,12.48025,NASDAQ,7138.0,32344.0,13.25,13.49,-4.41,-3.04,2025-02-06T14:30:00.000+0000,6190330.0,1738775750
INVE,"Identiv, Inc.",3.47,0.289,0.01,3.4397,3.5,9.24,2.95,82881644.0,3.8054,3.89515,NASDAQ,3496.0,77369.0,3.4397,3.46,-0.74,-4.69,2025-03-10T10:59:00.000+0000,23885200.0,1738777231
NVCN,Neovasc Inc.,30.03,0.0,0.0,29.43,30.07,30.07,4.585,82859377.0,29.314692,15.473544,NASDAQ,1.0,25784.0,29.59,30.03,-15.07,-1.9927007299270072,2023-08-09T20:00:00.000+0000,2759220.0,1681156800
FICV,Frontier Investment Corp,10.71,0.3749,0.04,10.71,10.71,14.3,10.14,82827927.0,11.14464,10.67043,NASDAQ,802.0,1750.0,10.71,10.67,0.24,44.625,2024-03-29T04:00:00.000+0000,7733700.0,1708549102
NTRB,Nutriband Inc.,7.4565,-4.1581,-0.3235,7.4084,7.99,11.78,2.22,82813380.0,5.06654,5.370645,NASDAQ,32873.0,175130.0,7.8835,7.78,-0.75,-9.94,2025-04-28T20:00:00.000+0000,11106200.0,1738776939
IRAAW,Iris Acquisition Corp,0.06,100.0,0.03,0.06,0.06,0.06,0.06,82740199.0,0.0,0.0,NASDAQ,18617.0,0.0,0.06,0.03,0.0,,2023-03-31T00:00:00.000+0000,1379003316.0,1737652997
IRAA,Iris Acquisition Corp,11.59,3.2977,0.37,11.22,11.59,12.49,10.3,82740199.0,11.291,11.068715,NASDAQ,1.0,49.0,11.22,11.22,-0.34,-34.09,2024-01-01T05:00:00.000+0000,7138930.0,1738699200
IRAAU,Iris Acquisition Corp,10.82,-4.163,-0.47,10.82,11.29,14.49,9.26,82740194.0,10.8606,10.7788,NASDAQ,300.0,20.0,11.29,11.29,0.0,,2023-03-31T00:00:00.000+0000,7646968.0,1738699200
CNDB,Concord Acquisition Corp III,6.58,-34.4622,-3.46,6.58,9.64,17.61,6.2,82686912.0,10.696504,10.59194,NYSE,9070.0,24015.0,9.64,10.04,-0.09,-73.11111111111111,2023-03-31T00:00:00.000+0000,12566400.0,1711482747
ATAQ,Altimar Acquisition Corp. III,10.43,0.1921,0.02,10.43,10.83,10.88,9.88,82400014.0,10.3584,10.196115,NYSE,1101.0,2482.0,10.83,10.41,0.36,28.97222222222222,2023-03-31T00:00:00.000+0000,7900289.0,1694095002
TNYA,"Tenaya Therapeutics, Inc.",1.04,0.9709,0.01,1.04,1.0772,7.01,0.987,82389320.0,2.0284,2.782475,NASDAQ,761473.0,4668522.0,1.04,1.03,-1.44,-0.72,2025-03-25T12:00:00.000+0000,79220500.0,1738778035
ARTEU,Artemis Strategic Investment Corporation,11.21,4.2791,0.46,11.21,11.21,11.21,9.96,82327832.0,10.685,10.43576,NASDAQ,1.0,134.0,10.75,10.75,-0.037,-302.97297297297297,2023-03-31T00:00:00.000+0000,7344142.0,1695043802
WKEY,WISeKey International Holding AG,7.19,4.2029,0.29,6.95,7.4179,14.0,1.61,82227608.0,6.4991,3.2094,NASDAQ,238092.0,3537572.0,7.2,6.9,-2.46,-2.92,2025-04-28T06:00:00.000+0000,11436385.0,1738778022
ASPCU,A SPAC III Acquisition Corp.,10.12,-0.1972,-0.02,10.12,10.14,10.3,9.98,82176394.0,10.061402,10.050931,NASDAQ,2501.0,51444.0,10.12,10.14,0.113,89.56,,7943786.0,1738778032
PUCKW,Goal Acquisitions Corp.,0.0073,4.2857,0.0003,0.007,0.0073,0.0073,0.007,82126563.0,0.0,0.0,NASDAQ,31421.0,0.0,0.007,0.007,0.0,,2023-03-31T00:00:00.000+0000,11250214109.0,1738350118
